utc_time,ric,open,high,low,close,volume,no_trades,open_bid,high_bid,low_bid,close_bid,no_bids,open_ask,high_ask,low_ask,close_ask,no_asks
1996-01-11 01:00:00,.N225,20547.64,20547.64,20379.41,20419.87,,55,,,,,,,,,,
1996-01-11 02:00:00,.N225,20417.38,20417.38,20288.02,20349.61,,60,,,,,,,,,,
1996-01-11 03:00:00,.N225,20344.13,20344.13,20335.76,20335.76,,3,,,,,,,,,,
1996-01-11 04:00:00,.N225,20322.7,20322.7,20260.41,20294.2,,30,,,,,,,,,,
1996-01-11 05:00:00,.N225,20293.1,20369.05,20285.53,20361.47,,60,,,,,,,,,,
1996-01-11 06:00:00,.N225,20357.68,20440.9,20342.04,20440.9,,60,,,,,,,,,,
1996-01-11 07:00:00,.N225,20423.76,20423.76,20377.92,20377.92,,4,,,,,,,,,,
1996-01-12 01:00:00,.N225,20422.86,20538.17,20422.86,20507.67,,60,,,,,,,,,,
1996-01-12 02:00:00,.N225,20502.19,20542.16,20463.42,20498.9,,60,,,,,,,,,,
1996-01-12 03:00:00,.N225,20498.7,20499.5,20496.31,20496.31,,3,,,,,,,,,,
1996-01-12 04:00:00,.N225,20475.48,20475.48,20387.58,20387.58,,30,,,,,,,,,,
1996-01-12 05:00:00,.N225,20385.99,20386.39,20292.11,20292.11,,60,,,,,,,,,,
1996-01-12 06:00:00,.N225,20290.61,20298.39,20208.09,20252.54,,60,,,,,,,,,,
1996-01-12 07:00:00,.N225,20263.7,20287.62,20263.7,20287.42,,4,,,,,,,,,,
1996-01-16 01:00:00,.N225,20304.07,20376.32,20303.47,20348.02,,57,,,,,,,,,,
1996-01-16 02:00:00,.N225,20371.84,20506.88,20363.96,20506.88,,60,,,,,,,,,,
1996-01-16 03:00:00,.N225,20506.48,20510.07,20506.48,20510.07,,4,,,,,,,,,,
1996-01-16 04:00:00,.N225,20491.53,20524.72,20460.04,20495.32,,30,,,,,,,,,,
1996-01-16 05:00:00,.N225,20501.1,20530.0,20466.41,20504.98,,60,,,,,,,,,,
1996-01-16 06:00:00,.N225,20506.08,20537.47,20405.92,20537.47,,60,,,,,,,,,,
1996-01-16 07:00:00,.N225,20546.64,20567.07,20546.64,20567.07,,5,,,,,,,,,,
1996-01-17 01:00:00,.N225,20655.67,20754.34,20655.67,20706.2,,59,,,,,,,,,,
1996-01-17 02:00:00,.N225,20700.32,20704.11,20621.39,20662.55,,60,,,,,,,,,,
1996-01-17 03:00:00,.N225,20660.45,20660.45,20655.07,20655.07,,3,,,,,,,,,,
1996-01-17 04:00:00,.N225,20644.91,20644.91,20617.2,20618.2,,30,,,,,,,,,,
1996-01-17 05:00:00,.N225,20616.5,20683.08,20616.5,20637.43,,60,,,,,,,,,,
1996-01-17 06:00:00,.N225,20638.23,20638.23,20569.76,20569.76,,60,,,,,,,,,,
1996-01-17 07:00:00,.N225,20572.95,20574.65,20570.26,20570.26,,4,,,,,,,,,,
1996-01-18 01:00:00,.N225,20537.17,20537.17,20435.52,20435.52,,57,,,,,,,,,,
1996-01-18 02:00:00,.N225,20434.12,20493.72,20432.13,20473.59,,60,,,,,,,,,,
1996-01-18 03:00:00,.N225,20474.09,20474.09,20468.81,20468.81,,3,,,,,,,,,,
1996-01-18 04:00:00,.N225,20447.98,20447.98,20380.9,20380.9,,30,,,,,,,,,,
1996-01-18 05:00:00,.N225,20377.42,20417.58,20338.85,20401.24,,60,,,,,,,,,,
1996-01-18 06:00:00,.N225,20396.25,20396.25,20297.89,20387.48,,60,,,,,,,,,,
1996-01-18 07:00:00,.N225,20383.6,20383.6,20370.04,20370.04,,4,,,,,,,,,,
1996-01-19 01:00:00,.N225,20376.02,20377.02,20156.27,20210.19,,57,,,,,,,,,,
1996-01-19 02:00:00,.N225,20210.19,20292.51,20200.12,20292.51,,60,,,,,,,,,,
1996-01-19 03:00:00,.N225,20290.91,20291.11,20290.71,20291.11,,3,,,,,,,,,,
1996-01-19 04:00:00,.N225,20287.12,20287.12,20252.64,20253.24,,30,,,,,,,,,,
1996-01-19 05:00:00,.N225,20253.24,20369.05,20253.24,20342.54,,60,,,,,,,,,,
1996-01-19 06:00:00,.N225,20341.14,20359.58,20285.73,20359.58,,60,,,,,,,,,,
1996-01-19 07:00:00,.N225,20360.57,20365.76,20360.57,20365.76,,4,,,,,,,,,,
1996-01-22 01:00:00,.N225,20380.51,20391.87,20206.8,20245.47,,57,,,,,,,,,,
1996-01-22 02:00:00,.N225,20243.17,20243.17,20156.27,20209.09,,60,,,,,,,,,,
1996-01-22 03:00:00,.N225,20208.19,20208.19,20206.2,20206.4,,3,,,,,,,,,,
1996-01-22 04:00:00,.N225,20202.41,20208.19,20186.76,20189.95,,30,,,,,,,,,,
1996-01-22 05:00:00,.N225,20187.96,20187.96,20099.86,20117.9,,60,,,,,,,,,,
1996-01-22 06:00:00,.N225,20117.6,20240.68,20088.5,20174.31,,60,,,,,,,,,,
1996-01-22 07:00:00,.N225,20188.16,20201.22,20188.16,20196.53,,4,,,,,,,,,,
1996-01-23 01:00:00,.N225,20208.39,20318.92,20177.0,20318.92,,57,,,,,,,,,,
1996-01-23 02:00:00,.N225,20330.58,20342.73,20274.57,20320.71,,60,,,,,,,,,,
1996-01-23 03:00:00,.N225,20313.43,20313.43,20311.24,20311.24,,3,,,,,,,,,,
1996-01-23 04:00:00,.N225,20298.39,20356.19,20284.33,20353.4,,30,,,,,,,,,,
1996-01-23 05:00:00,.N225,20363.86,20363.86,20291.61,20299.48,,60,,,,,,,,,,
1996-01-23 06:00:00,.N225,20290.71,20290.71,20040.66,20084.01,,60,,,,,,,,,,
1996-01-23 07:00:00,.N225,20087.3,20087.3,20080.92,20080.92,,3,,,,,,,,,,
1996-01-24 01:00:00,.N225,20070.66,20136.24,19988.24,19992.72,,50,,,,,,,,,,
1996-01-24 02:00:00,.N225,19990.13,20109.33,19984.85,20081.92,,60,,,,,,,,,,
1996-01-24 03:00:00,.N225,20075.84,20075.84,20074.05,20074.05,,3,,,,,,,,,,
1996-01-24 04:00:00,.N225,20080.73,20128.06,20074.05,20074.05,,30,,,,,,,,,,
1996-01-24 05:00:00,.N225,20064.38,20154.57,20011.36,20140.82,,60,,,,,,,,,,
1996-01-24 06:00:00,.N225,20140.62,20283.74,20136.64,20283.74,,60,,,,,,,,,,
1996-01-24 07:00:00,.N225,20283.54,20312.84,20283.54,20312.74,,4,,,,,,,,,,
1996-01-25 01:00:00,.N225,20358.98,20429.94,20302.57,20338.05,,58,,,,,,,,,,
1996-01-25 02:00:00,.N225,20357.09,20427.55,20357.09,20360.18,,60,,,,,,,,,,
1996-01-25 03:00:00,.N225,20363.07,20364.36,20363.07,20364.36,,3,,,,,,,,,,
1996-01-25 04:00:00,.N225,20340.84,20349.81,20323.1,20330.78,,30,,,,,,,,,,
1996-01-25 05:00:00,.N225,20328.68,20434.12,20320.11,20417.58,,60,,,,,,,,,,
1996-01-25 06:00:00,.N225,20417.78,20457.64,20289.02,20371.14,,60,,,,,,,,,,
1996-01-25 07:00:00,.N225,20393.36,20414.69,20393.36,20414.69,,5,,,,,,,,,,
1996-01-26 01:00:00,.N225,20397.55,20397.55,20257.82,20345.03,,58,,,,,,,,,,
1996-01-26 02:00:00,.N225,20351.9,20400.74,20351.41,20351.7,,60,,,,,,,,,,
1996-01-26 03:00:00,.N225,20349.01,20349.81,20349.01,20349.71,,3,,,,,,,,,,
1996-01-26 04:00:00,.N225,20354.89,20374.83,20344.13,20346.32,,30,,,,,,,,,,
1996-01-26 05:00:00,.N225,20345.13,20417.08,20335.16,20404.72,,60,,,,,,,,,,
1996-01-26 06:00:00,.N225,20401.93,20693.24,20388.98,20693.24,,60,,,,,,,,,,
1996-01-26 07:00:00,.N225,20687.16,20687.16,20663.84,20663.84,,4,,,,,,,,,,
1996-01-29 01:00:00,.N225,20657.56,20686.86,20605.34,20664.44,,52,,,,,,,,,,
1996-01-29 02:00:00,.N225,20661.15,20669.03,20612.42,20669.03,,60,,,,,,,,,,
1996-01-29 03:00:00,.N225,20667.83,20669.03,20667.63,20667.63,,3,,,,,,,,,,
1996-01-29 04:00:00,.N225,20663.74,20663.94,20618.8,20618.8,,30,,,,,,,,,,
1996-01-29 05:00:00,.N225,20619.29,20619.29,20548.73,20608.33,,60,,,,,,,,,,
1996-01-29 06:00:00,.N225,20608.73,20636.34,20532.49,20563.78,,60,,,,,,,,,,
1996-01-29 07:00:00,.N225,20566.18,20589.2,20566.18,20589.2,,4,,,,,,,,,,
1996-01-30 01:00:00,.N225,20602.25,20773.97,20602.25,20703.41,,53,,,,,,,,,,
1996-01-30 02:00:00,.N225,20704.7,20767.19,20694.04,20706.6,,60,,,,,,,,,,
1996-01-30 03:00:00,.N225,20703.31,20704.8,20701.61,20701.61,,3,,,,,,,,,,
1996-01-30 04:00:00,.N225,20673.41,20719.65,20661.85,20699.42,,30,,,,,,,,,,
1996-01-30 05:00:00,.N225,20700.22,20728.92,20667.73,20710.98,,60,,,,,,,,,,
1996-01-30 06:00:00,.N225,20707.39,20796.69,20697.03,20697.03,,60,,,,,,,,,,
1996-01-30 07:00:00,.N225,20700.52,20722.44,20700.52,20722.44,,4,,,,,,,,,,
1996-01-31 01:00:00,.N225,20786.63,20909.21,20786.63,20858.08,,57,,,,,,,,,,
1996-01-31 02:00:00,.N225,20860.37,20907.61,20824.2,20867.95,,60,,,,,,,,,,
1996-01-31 03:00:00,.N225,20876.82,20878.51,20876.82,20878.31,,3,,,,,,,,,,
1996-01-31 04:00:00,.N225,20867.05,20928.34,20859.68,20922.16,,30,,,,,,,,,,
1996-01-31 05:00:00,.N225,20923.86,21021.63,20894.06,20903.13,,60,,,,,,,,,,
1996-01-31 06:00:00,.N225,20902.93,20908.41,20801.28,20835.16,,60,,,,,,,,,,
1996-01-31 07:00:00,.N225,20826.29,20826.29,20812.74,20812.74,,5,,,,,,,,,,
1996-02-01 01:00:00,.N225,20806.36,20824.9,20761.21,20774.37,,55,,,,,,,,,,
1996-02-01 02:00:00,.N225,20812.74,20903.93,20786.13,20903.93,,60,,,,,,,,,,
1996-02-01 03:00:00,.N225,20899.34,20899.34,20891.57,20891.57,,4,,,,,,,,,,
1996-02-01 04:00:00,.N225,20889.97,20913.2,20882.7,20891.77,,30,,,,,,,,,,
1996-02-01 05:00:00,.N225,20891.17,20942.69,20859.18,20867.85,,60,,,,,,,,,,
1996-02-01 06:00:00,.N225,20868.55,20929.84,20846.42,20929.84,,60,,,,,,,,,,
1996-02-01 07:00:00,.N225,20933.03,20935.12,20933.03,20935.12,,5,,,,,,,,,,
1996-02-02 01:00:00,.N225,20947.18,20970.1,20911.0,20911.0,,53,,,,,,,,,,
1996-02-02 02:00:00,.N225,20911.0,20996.61,20888.18,20996.61,,60,,,,,,,,,,
1996-02-02 03:00:00,.N225,20998.8,20998.8,20995.02,20995.02,,3,,,,,,,,,,
1996-02-02 04:00:00,.N225,20990.93,21068.67,20977.97,21046.44,,30,,,,,,,,,,
1996-02-02 05:00:00,.N225,21034.58,21034.58,21001.0,21011.26,,60,,,,,,,,,,
1996-02-02 06:00:00,.N225,21009.97,21043.15,20874.23,20885.19,,60,,,,,,,,,,
1996-02-02 07:00:00,.N225,20891.57,20904.52,20891.57,20904.03,,5,,,,,,,,,,
1996-02-05 01:00:00,.N225,20882.2,20882.2,20717.16,20739.19,,59,,,,,,,,,,
1996-02-05 02:00:00,.N225,20736.7,20785.93,20736.7,20765.9,,60,,,,,,,,,,
1996-02-05 03:00:00,.N225,20763.6,20763.6,20761.21,20761.21,,3,,,,,,,,,,
1996-02-05 04:00:00,.N225,20746.86,20746.86,20720.95,20721.95,,30,,,,,,,,,,
1996-02-05 05:00:00,.N225,20720.75,20720.75,20623.88,20668.63,,60,,,,,,,,,,
1996-02-05 06:00:00,.N225,20668.23,20694.44,20629.06,20678.49,,60,,,,,,,,,,
1996-02-05 07:00:00,.N225,20667.63,20667.63,20653.38,20653.38,,4,,,,,,,,,,
1996-02-06 01:00:00,.N225,20605.64,20643.51,20555.61,20597.97,,60,,,,,,,,,,
1996-02-06 02:00:00,.N225,20597.17,20630.56,20564.28,20572.55,,60,,,,,,,,,,
1996-02-06 03:00:00,.N225,20574.15,20574.15,20572.45,20572.45,,3,,,,,,,,,,
1996-02-06 04:00:00,.N225,20591.29,20694.44,20591.29,20694.44,,30,,,,,,,,,,
1996-02-06 05:00:00,.N225,20692.55,20719.65,20669.82,20673.51,,60,,,,,,,,,,
1996-02-06 06:00:00,.N225,20674.21,20767.79,20667.83,20765.6,,60,,,,,,,,,,
1996-02-06 07:00:00,.N225,20765.4,20765.4,20751.15,20751.15,,5,,,,,,,,,,
1996-02-07 01:00:00,.N225,20742.48,20768.29,20642.12,20765.5,,60,,,,,,,,,,
1996-02-07 02:00:00,.N225,20771.68,20874.03,20771.68,20874.03,,60,,,,,,,,,,
1996-02-07 03:00:00,.N225,20876.42,20876.42,20872.43,20873.33,,3,,,,,,,,,,
1996-02-07 04:00:00,.N225,20880.31,20912.9,20880.31,20893.16,,30,,,,,,,,,,
1996-02-07 05:00:00,.N225,20892.57,20947.28,20861.07,20940.2,,60,,,,,,,,,,
1996-02-07 06:00:00,.N225,20942.4,21039.27,20917.98,20952.56,,60,,,,,,,,,,
1996-02-07 07:00:00,.N225,20955.05,20955.05,20943.49,20943.49,,5,,,,,,,,,,
1996-02-08 01:00:00,.N225,20956.35,20962.73,20911.0,20946.48,,60,,,,,,,,,,
1996-02-08 02:00:00,.N225,20945.78,21042.56,20945.78,21012.46,,60,,,,,,,,,,
1996-02-08 03:00:00,.N225,21018.34,21025.51,21018.34,21025.51,,3,,,,,,,,,,
1996-02-08 04:00:00,.N225,21010.36,21010.36,20947.08,20953.06,,30,,,,,,,,,,
1996-02-08 05:00:00,.N225,20954.55,21079.73,20947.18,21033.39,,60,,,,,,,,,,
1996-02-08 06:00:00,.N225,21035.28,21150.39,21030.4,21098.86,,60,,,,,,,,,,
1996-02-08 07:00:00,.N225,21118.2,21118.3,21118.1,21118.3,,4,,,,,,,,,,
1996-02-09 01:00:00,.N225,21136.44,21156.77,21011.96,21032.09,,60,,,,,,,,,,
1996-02-09 02:00:00,.N225,21038.87,21041.76,20939.21,20939.21,,60,,,,,,,,,,
1996-02-09 03:00:00,.N225,20926.85,20926.85,20920.37,20920.97,,4,,,,,,,,,,
1996-02-09 04:00:00,.N225,20921.27,20931.43,20892.37,20914.59,,30,,,,,,,,,,
1996-02-09 05:00:00,.N225,20911.9,20996.81,20911.9,20987.74,,60,,,,,,,,,,
1996-02-09 06:00:00,.N225,20990.23,21031.19,20932.53,20960.04,,60,,,,,,,,,,
1996-02-09 07:00:00,.N225,20955.95,20955.95,20934.82,20934.82,,4,,,,,,,,,,
1996-02-13 01:00:00,.N225,20964.32,21056.31,20964.32,21021.83,,55,,,,,,,,,,
1996-02-13 02:00:00,.N225,21022.92,21022.92,20940.5,20940.5,,60,,,,,,,,,,
1996-02-13 03:00:00,.N225,20948.08,20948.08,20947.58,20947.58,,3,,,,,,,,,,
1996-02-13 04:00:00,.N225,20925.05,20925.05,20825.89,20828.38,,30,,,,,,,,,,
1996-02-13 05:00:00,.N225,20830.08,20852.4,20818.82,20842.73,,60,,,,,,,,,,
1996-02-13 06:00:00,.N225,20844.53,20844.53,20783.04,20785.93,,60,,,,,,,,,,
1996-02-13 07:00:00,.N225,20784.73,20784.73,20783.34,20784.23,,4,,,,,,,,,,
1996-02-14 01:00:00,.N225,20800.08,20948.48,20800.08,20927.75,,60,,,,,,,,,,
1996-02-14 02:00:00,.N225,20931.93,21017.44,20929.64,20955.05,,60,,,,,,,,,,
1996-02-14 03:00:00,.N225,20951.86,20956.45,20951.86,20956.45,,3,,,,,,,,,,
1996-02-14 04:00:00,.N225,20949.17,20949.17,20913.1,20913.1,,31,,,,,,,,,,
1996-02-14 05:00:00,.N225,20911.9,20960.14,20899.04,20940.7,,59,,,,,,,,,,
1996-02-14 06:00:00,.N225,20939.9,21041.56,20883.6,20910.21,,60,,,,,,,,,,
1996-02-14 07:00:00,.N225,20923.86,20943.59,20923.86,20943.59,,4,,,,,,,,,,
1996-02-15 01:00:00,.N225,20921.47,20987.74,20873.43,20954.75,,60,,,,,,,,,,
1996-02-15 02:00:00,.N225,20978.67,21010.36,20915.29,20919.47,,61,,,,,,,,,,
1996-02-15 03:00:00,.N225,20918.58,20918.68,20918.58,20918.68,,2,,,,,,,,,,
1996-02-15 04:00:00,.N225,20890.57,20890.57,20751.05,20775.36,,30,,,,,,,,,,
1996-02-15 05:00:00,.N225,20774.17,20833.17,20770.48,20830.68,,61,,,,,,,,,,
1996-02-15 06:00:00,.N225,20830.48,20840.24,20798.19,20840.24,,60,,,,,,,,,,
1996-02-15 07:00:00,.N225,20873.13,20886.19,20873.13,20886.19,,3,,,,,,,,,,
1996-02-16 01:00:00,.N225,20834.76,20834.76,20722.34,20725.73,,60,,,,,,,,,,
1996-02-16 02:00:00,.N225,20722.84,20722.84,20580.63,20580.63,,60,,,,,,,,,,
1996-02-16 03:00:00,.N225,20586.11,20587.0,20584.51,20586.71,,4,,,,,,,,,,
1996-02-16 04:00:00,.N225,20604.25,20699.42,20604.25,20694.94,,31,,,,,,,,,,
1996-02-16 05:00:00,.N225,20694.14,20734.3,20692.05,20707.79,,59,,,,,,,,,,
1996-02-16 06:00:00,.N225,20713.18,20764.6,20694.84,20764.6,,60,,,,,,,,,,
1996-02-16 07:00:00,.N225,20780.94,20802.77,20780.94,20802.77,,6,,,,,,,,,,
1996-02-19 01:00:00,.N225,20760.02,20760.02,20670.72,20689.85,,59,,,,,,,,,,
1996-02-19 02:00:00,.N225,20689.66,20689.66,20632.05,20633.65,,60,,,,,,,,,,
1996-02-19 03:00:00,.N225,20633.84,20633.84,20632.45,20632.45,,2,,,,,,,,,,
1996-02-19 04:00:00,.N225,20640.82,20697.23,20640.82,20693.84,,30,,,,,,,,,,
1996-02-19 05:00:00,.N225,20692.05,20732.11,20678.49,20678.49,,60,,,,,,,,,,
1996-02-19 06:00:00,.N225,20679.49,20747.66,20658.96,20709.89,,60,,,,,,,,,,
1996-02-19 07:00:00,.N225,20715.57,20721.45,20714.97,20721.25,,4,,,,,,,,,,
1996-02-20 01:00:00,.N225,20648.99,20648.99,20409.91,20514.15,,60,,,,,,,,,,
1996-02-20 02:00:00,.N225,20512.16,20512.16,20455.45,20467.21,,60,,,,,,,,,,
1996-02-20 03:00:00,.N225,20471.1,20471.1,20470.2,20470.2,,2,,,,,,,,,,
1996-02-20 04:00:00,.N225,20514.85,20627.96,20514.85,20598.07,,30,,,,,,,,,,
1996-02-20 05:00:00,.N225,20595.77,20667.13,20560.59,20565.28,,60,,,,,,,,,,
1996-02-20 06:00:00,.N225,20566.37,20668.03,20558.4,20657.66,,60,,,,,,,,,,
1996-02-20 07:00:00,.N225,20656.57,20656.57,20655.67,20655.67,,3,,,,,,,,,,
1996-02-21 01:00:00,.N225,20655.27,20655.27,20533.79,20576.44,,60,,,,,,,,,,
1996-02-21 02:00:00,.N225,20575.34,20577.94,20475.98,20527.31,,60,,,,,,,,,,
1996-02-21 03:00:00,.N225,20530.89,20535.08,20530.89,20533.39,,3,,,,,,,,,,
1996-02-21 04:00:00,.N225,20512.36,20512.36,20502.29,20506.78,,30,,,,,,,,,,
1996-02-21 05:00:00,.N225,20507.57,20508.57,20399.24,20417.78,,60,,,,,,,,,,
1996-02-21 06:00:00,.N225,20419.47,20449.47,20322.3,20361.77,,60,,,,,,,,,,
1996-02-21 07:00:00,.N225,20362.47,20372.73,20362.47,20372.23,,4,,,,,,,,,,
1996-02-22 01:00:00,.N225,20389.68,20436.62,20332.37,20333.27,,60,,,,,,,,,,
1996-02-22 02:00:00,.N225,20331.07,20408.91,20331.07,20398.15,,60,,,,,,,,,,
1996-02-22 03:00:00,.N225,20402.63,20403.03,20402.63,20403.03,,3,,,,,,,,,,
1996-02-22 04:00:00,.N225,20386.19,20386.19,20348.71,20348.71,,30,,,,,,,,,,
1996-02-22 05:00:00,.N225,20347.52,20352.4,20344.03,20348.71,,60,,,,,,,,,,
1996-02-22 06:00:00,.N225,20345.03,20415.29,20310.74,20348.81,,59,,,,,,,,,,
1996-02-22 07:00:00,.N225,20345.03,20346.22,20340.94,20340.94,,4,,,,,,,,,,
1996-02-23 01:00:00,.N225,20392.86,20499.7,20392.86,20475.18,,59,,,,,,,,,,
1996-02-23 02:00:00,.N225,20472.19,20472.89,20372.04,20381.9,,59,,,,,,,,,,
1996-02-23 03:00:00,.N225,20385.39,20387.28,20385.39,20387.18,,3,,,,,,,,,,
1996-02-23 04:00:00,.N225,20384.39,20399.94,20384.39,20393.96,,30,,,,,,,,,,
1996-02-23 05:00:00,.N225,20395.16,20424.96,20308.65,20308.65,,61,,,,,,,,,,
1996-02-23 06:00:00,.N225,20300.28,20360.97,20266.59,20355.49,,60,,,,,,,,,,
1996-02-23 07:00:00,.N225,20317.32,20317.32,20300.38,20300.38,,4,,,,,,,,,,
1996-02-26 01:00:00,.N225,20294.3,20341.54,20294.3,20327.09,,60,,,,,,,,,,
1996-02-26 02:00:00,.N225,20325.89,20415.59,20322.9,20368.45,,60,,,,,,,,,,
1996-02-26 03:00:00,.N225,20371.84,20371.84,20371.44,20371.44,,2,,,,,,,,,,
1996-02-26 04:00:00,.N225,20379.31,20383.4,20372.04,20375.42,,30,,,,,,,,,,
1996-02-26 05:00:00,.N225,20374.73,20402.73,20295.59,20326.29,,60,,,,,,,,,,
1996-02-26 06:00:00,.N225,20336.76,20467.21,20322.7,20444.09,,60,,,,,,,,,,
1996-02-26 07:00:00,.N225,20449.57,20480.27,20449.57,20480.27,,3,,,,,,,,,,
1996-02-27 01:00:00,.N225,20426.65,20426.65,20214.67,20260.12,,60,,,,,,,,,,
1996-02-27 02:00:00,.N225,20260.71,20269.88,20097.07,20166.53,,60,,,,,,,,,,
1996-02-27 03:00:00,.N225,20174.71,20175.2,20174.71,20175.2,,2,,,,,,,,,,
1996-02-27 04:00:00,.N225,20184.47,20184.47,20067.47,20111.92,,30,,,,,,,,,,
1996-02-27 05:00:00,.N225,20090.29,20160.55,20085.01,20160.55,,60,,,,,,,,,,
1996-02-27 06:00:00,.N225,20162.15,20182.68,19977.48,19977.48,,60,,,,,,,,,,
1996-02-27 07:00:00,.N225,19987.34,20003.59,19987.34,20000.4,,3,,,,,,,,,,
1996-02-28 01:00:00,.N225,20053.22,20121.99,20052.72,20108.63,,59,,,,,,,,,,
1996-02-28 02:00:00,.N225,20110.32,20211.38,20110.32,20195.24,,60,,,,,,,,,,
1996-02-28 03:00:00,.N225,20197.33,20197.33,20193.54,20193.74,,3,,,,,,,,,,
1996-02-28 04:00:00,.N225,20176.0,20176.0,20158.46,20167.03,,30,,,,,,,,,,
1996-02-28 05:00:00,.N225,20168.83,20182.08,20156.67,20165.04,,60,,,,,,,,,,
1996-02-28 06:00:00,.N225,20164.94,20164.94,19878.91,19921.57,,60,,,,,,,,,,
1996-02-28 07:00:00,.N225,19919.97,19920.07,19914.19,19919.97,,4,,,,,,,,,,
1996-02-29 01:00:00,.N225,19974.19,20074.25,19974.19,20069.46,,59,,,,,,,,,,
1996-02-29 02:00:00,.N225,20068.97,20076.24,19986.15,19986.15,,60,,,,,,,,,,
1996-02-29 03:00:00,.N225,19992.43,19994.52,19992.43,19994.52,,2,,,,,,,,,,
1996-02-29 04:00:00,.N225,19969.7,19969.7,19902.53,19905.02,,30,,,,,,,,,,
1996-02-29 05:00:00,.N225,19905.82,19968.91,19904.23,19963.62,,60,,,,,,,,,,
1996-02-29 06:00:00,.N225,19963.32,20116.6,19951.86,20116.6,,60,,,,,,,,,,
1996-02-29 07:00:00,.N225,20128.56,20129.16,20123.38,20125.37,,5,,,,,,,,,,
1996-03-01 01:00:00,.N225,20093.78,20093.78,19936.22,19995.22,,59,,,,,,,,,,
1996-03-01 02:00:00,.N225,20002.79,20162.35,20002.79,20155.97,,60,,,,,,,,,,
1996-03-01 03:00:00,.N225,20160.85,20172.02,20160.85,20172.02,,3,,,,,,,,,,
1996-03-01 04:00:00,.N225,20141.82,20141.82,20070.36,20097.37,,30,,,,,,,,,,
1996-03-01 05:00:00,.N225,20094.18,20115.31,20058.3,20113.31,,60,,,,,,,,,,
1996-03-01 06:00:00,.N225,20114.81,20249.55,20114.81,20175.3,,60,,,,,,,,,,
1996-03-01 07:00:00,.N225,20179.19,20185.77,20168.63,20168.63,,4,,,,,,,,,,
1996-03-04 01:00:00,.N225,20166.23,20221.85,20127.77,20132.85,,60,,,,,,,,,,
